시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설년도,전화번호,데이터기준일자,제공기관코드,제공기관명,
용상공설시장,상설장,경상북도 안동시 경동로 862,,매일,36.5594708725,128.750165474,62,"과일,채소,의류",온누리상품권,,Y,Y,1976,054-821-0640,2019-04-01,5070000,경상북도 안동시,
운산공설시장,5일장,경상북도 안동시 일직면 운산리 78-1,,1일+6일,,,10,농산물,,,Y,Y,1914,,2019-04-01,5070000,경상북도 안동시,
정산공설시장,5일장,경상북도 안동시 정산2길17,,4일+9일,36.661110618,128.885810811,30,농산물,,,Y,Y,1976,,2019-04-01,5070000,경상북도 안동시,
중앙신시장,상설장+5일장,경상북도 안동시 대안로 98-15,,매일+2일+7일,36.5651154874,128.724160257,313,"농산물,문어,간고등어,혼수용품,의류",온누리상품권,,Y,Y,1970,054-842-0040,2019-04-01,5070000,경상북도 안동시,
천지공설시장,5일장,경상북도 안동시 천지안길 49,,5일+10일,36.4584897981,128.89279938,50,농산물,,,Y,Y,1914,,2019-04-01,5070000,경상북도 안동시,
풍산시장,5일장,경상북도 안동시 풍산읍 중앙장터길 8,,3일+8일,,,64,농산물,온누리상품권,,Y,Y,1917,,2019-04-01,5070000,경상북도 안동시,
임동공설시장,5일장,경상북도 안동시 편항길30,,5일+10일,36.5689075025,128.919354505,10,농산물,,,Y,Y,1914,,2019-04-01,5070000,경상북도 안동시,
중앙메가프라자,상설장,대전광역시 동구 중앙로 200번길 99(원동),대전광역시 동구 원동 42-1번지,매일,36.3267058,127.4339741,195,"한복,의류,침구",온누리상품권,,Y,N,1973,042-253-1550,2019-03-20,3640000,대전광역시 동구,
신중앙시장,상설장,대전광역시 동구 중앙로 200번길85(원동),대전광역시 동구 원동 40-1번지,매일,36.3272729,127.4336425,82,"옷감,의류",온누리상품권,,Y,N,1975,042-256-2157,2019-03-20,3640000,대전광역시 동구,
중앙도매시장,상설장,대전광역시 동구 중앙로 200번길 73(원동),대전광역시 동구 원동 38-1번지,매일,36.3277574,127.4333683,84,"침구,의류,한복",온누리상품권,,Y,N,1973,042-257-7093,2019-03-20,3640000,대전광역시 동구,
자유도매시장,상설장,대전광역시 동구 중앙로 200번길 40(원동),대전광역시 동구 원동 64-1번지,매일,36.32923611,127.4320058,59,"그릇,이불,의류",온누리상품권,,Y,N,1981,042-221-0711,2019-03-20,3640000,대전광역시 동구,
대전도매시장,상설장,대전광역시 동구 대전로 785번길 10(중동),대전광역시 동구 중동 76번지,매일,36.3298247,127.4327552,140,"의류,잡화,가정용품",온누리상품권,,Y,N,1962,042-257-2410,2019-03-20,3640000,대전광역시 동구,
중앙종합시장,상설장,대전광역시 동구 중교로 119(원동),대전광역시 동구 원동 65-1번지,매일,36.3285648,127.4322052,120,"의류,신발,커튼",온누리상품권,,Y,N,1985,042-257-3713,2019-03-20,3640000,대전광역시 동구,
중앙상가시장,상설장,대전광역시 동구 대전로 797번길 51(중동),대전광역시 동구 중동 28-1번지,매일,36.3296381,127.4302806,443,"식당,의류,잡화",온누리상품권,,Y,N,1962,042-257-3752,2019-03-20,3640000,대전광역시 동구,
전통중앙도매시장,상설장,대전광역시 동구 대전로 791번길 3(중동),대전광역시 동구 중동 76-1,매일,36.3301761,127.4329253,84,"의류,침구,한복",온누리상품권,,Y,N,1973,042-222-2989,2019-03-20,3640000,대전광역시 동구,
용운시장,상설장,대전광역시 동구 용운로164번길 5 (용운동),대전광역시 동구 용운동 305-1번지,매일,36.3276291,127.4605683,80,"식당,채소,잡화",온누리상품권,,Y,Y,1989,042-282-8374,2019-03-20,3640000,대전광역시 동구,
신도시장,상설장,대전광역시 동구 흥룡로37번길 12 (가양동),대전광역시 동구 가양동 38-5번지,매일,36.3493731,127.447254,72,"채소,생선,건어물,의류",온누리상품권,,Y,Y,1982,042-624-0997,2019-03-20,3640000,대전광역시 동구,
인동시장,상설장,대전광역시 동구 대전천동로 450 (인동),대전광역시 동구 인동 53-1번지,매일,36.3222377,127.4363162,61,"쌀,곡류,생필품",온누리상품권,,Y,N,2011,042-282-1010,2019-03-20,3640000,대전광역시 동구,
대전상가시장,상설장,대전광역시 동구 충무로 185 (인동),대전광역시 동구 인동 52-1번지,매일,36.3217535,127.4366572,93,"쌀,식당,잡화",온누리상품권,,Y,N,1973,042-284-6562,2019-03-20,3640000,대전광역시 동구,
역전지하상가시장,상설장,대전광역시 동구 중앙로 지하218 (중동),대전광역시 동구 중동 317번지,매일,36.3217912,127.4366122,213,"의류,휴대폰,귀금속,신발",온누리상품권,,Y,N,2001,042-221-3628,2019-03-20,3640000,대전광역시 동구,
평화시장,상설장,대전광역시 동구 동서대로1572번길 173(성남동),대전광역시 동구 성남동 157-6,매일,36.3411093,127.4344915,50,"식품,식당",온누리상품권,,Y,N,1979,042-251-4615,2019-03-20,3640000,대전광역시 동구,
구가양시장,상설장,대전광역시 동구 매봉로 18 (가양동),대전광역시 동구 가양동 434번지,매일,36.3462521,127.4431963,49,"식품,잡화,의류등",온누리상품권,,Y,N,1979,042-672-3783,2019-03-20,3640000,대전광역시 동구,
신가양종합시장,상설장,대전광역시 동구 가양로80번길 23 (가양동),대전광역시 동구 가양동 295-8,매일,36.3425171,127.4431338,43,"의류,식당,생필품",온누리상품권,,Y,N,1973,042-251-4615,2019-03-20,3640000,대전광역시 동구,
아리랑프라자,상설장,대전광역시 동구 홍도로 35 (홍도동),대전광역시 동구 홍도동 12,매일,36.3492811,127.4286513,1,생필품,온누리상품권,,Y,Y,1998,042-251-4615,2019-03-20,3640000,대전광역시 동구,
거제시장,상설장,부산광역시 연제구 거제시장로14번길 28,부산광역시 연제구 거제동 486-1,매일,35.039834,128.845449,81,"생선회,분식",온누리상품권,,Y,Y,1970,051-852-6134,2019-04-03,3370000,부산광역시 연제구,
연산골목시장상점가,상설장,부산광역시 연제구 월드컵대로 19번길 일원,부산광역시 연제구 연산동 775,매일,35.176255,129.085202,109,"식품,분식",온누리상품권,,N,Y,1970,051-868-1566,2019-04-03,3370000,부산광역시 연제구,
연산1동골목상점가,상설장,부산광역시 연제구 연동로8번길 14,부산광역시 연제구 연산동 312-25,매일,35.188637,129.092834,73,"생선,음식점",온누리상품권,,N,N,2009,051-864-9338,2019-04-03,3370000,부산광역시 연제구,
연일골목시장상점가,상설장,부산광역시 연제구 고분로32번길 6,부산광역시 연제구 연산동 636-13,매일,35.185322,129.085715981,63,"생선,음식점",온누리상품권,,N,N,2009,051-864-4175,2019-04-03,3370000,부산광역시 연제구,
연미새시장,상설장,부산광역시 연제구 배산로23번길 3,부산광역시 연제구 연산동 2124-16,매일,35.185209,129.092628,35,"식품,음식점",온누리상품권,,Y,Y,1977,051-861-6298,2019-04-03,3370000,부산광역시 연제구,
연천시장,상설장,부산광역시 연제구 과정로276번길 28,부산광역시 연제구 연산동 364-1,매일,35.189403,129.098059,39,"식품,분식",온누리상품권,,Y,N,1980,051-862-4749,2019-04-03,3370000,부산광역시 연제구,
연동시장,상설장,부산광역시 연제구 연동로8번길 22,부산광역시 연제구 연산동 312-18,매일,35.188902,129.092445,22,"식품,잡화",온누리상품권,,Y,Y,1978,051-864-9388,2019-04-03,3370000,부산광역시 연제구,
연일시장,상설장,부산광역시 연제구 고분로 24,부산광역시 연제구 연산동 636-28,매일,35.185168,129.084849,37,"어물,식육,음식점",온누리상품권,,Y,Y,1978,051-853-7023,2019-04-03,3370000,부산광역시 연제구,
거성시장,상설장,부산광역시 연제구 아시아드대로 56,부산광역시 연제구 거제동 987-10,매일,35.189913,129.068114,25,"생선,식육",온누리상품권,,Y,N,1978,051-504-2301,2019-04-03,3370000,부산광역시 연제구,
영남종합시장,상설장,부산광역시 연제구 중앙대로 1030-1,부산광역시 연제구 연산동 1328-15,매일,35.179495,129.077572,28,"식품,분식",온누리상품권,,Y,Y,1978,051-852-0049,2019-04-03,3370000,부산광역시 연제구,
명지시장,상설장,부산광역시 강서구 신포길17번길27(명지동),부산광역시 강서구 명지동1-377,매일,35.1127662,128.9316905,120,"농,축,수산물",온누리상품권,-,Y,Y,1945,051-271-2234,2019-02-22,3360000,부산광역시 강서구,
사덕시장,5일장,부산광역시 강서구 대저로277번길 9(대저1동),부산광역시 강서구 대저1동2343-20,"1일, 6일",35.212966,128.9826258,0,"농,수산물,건어물",-,,Y,N,1933,,2019-02-22,3360000,부산광역시 강서구,
덕두시장,5일장,부산광역시 강서구 공항로 811번다길7(대저2동),부산광역시 강서구 대저2동2014-29,"4일, 9일",35.1794149,128.9562682,0,"농,수산물,건어물",-,-,Y,N,1940,,2019-02-22,3360000,부산광역시 강서구,
정남진장흥토요시장,5일장,전라남도 장흥군 장흥읍 토요시장3길 15,전라남도 장흥군 장흥읍 예양리 158-1,"2일, 7일",34.6763696799,126.902822,143,농산품 외,전통시장 온누리상품권,http://festival.jangheung.go.kr/jnjmarket,Y,Y,2005,061-864-7002,2019-06-20,4910000,전라남도 장흥군,
천관산관광시장,5일장,전라남도 장흥군 관산읍 칠관로 1563,전라남도 장흥군 관산읍 옥당리 489-1,"3일, 8일",,,41,농산품 외,전통시장 온누리상품권,,Y,N,1961,,2019-06-20,4910000,전라남도 장흥군,
대덕상설시장,5일장,전라남도 장흥군 대덕읍 거정2길 10,전라남도 장흥군 대덕읍 신월리 111,"5일, 10일",,,24,농산품 외,전통시장 온누리상품권,,Y,Y,1985,,2019-06-20,4910000,전라남도 장흥군,
용산시장,5일장,전라남도 장흥군 용산면 용인길 4,전라남도 장흥군 용산면 인암리 800-1,"1일, 6일",,,11,농산품 외,전통시장 온누리상품권,,Y,Y,1992,,2019-06-20,4910000,전라남도 장흥군,
장평시장,5일장,전라남도 장흥군 장평면 장택길 7,전라남도 장흥군 장평면 양촌리 224,"1일, 6일",,,14,농산품 외,전통시장 온누리상품권,,Y,Y,1982,,2019-06-20,4910000,전라남도 장흥군,
회진시장,5일장,전라남도 장흥군 회진면 회진중앙길 9-13,전라남도 장흥군 회진면 회진리 2138-12,"1일, 6일",,,14,농산품 외,전통시장 온누리상품권,,Y,Y,1982,,2019-06-20,4910000,전라남도 장흥군,
장항전통시장,상설장,충청남도 서천군 장항읍 성화로 104,충청남도 서천군 장항읍 신창리 110,매일,36.0157534,126.694203,69,"조기,박대,꽃게,붕장어,대하,주꾸미,활어,농산물,잡화,의류 등","온누리상품권, 서천사랑상품권",,Y,Y,2010,041-957-0435,2019-05-23,4580000,충청남도 서천군,
서천특화시장,상설장,충청남도 서천군 서천읍 충절로 42,충청남도 서천군 서천읍 군사리 686-1,매일,36.0750035,126.6870115,257,"조기,박대,꽃게,붕장어,대하,주꾸미,활어,농산물,잡화,의류 등","온누리상품권, 서천사랑상품권",http://market.chungnam.net/html/seocheon/,Y,Y,2004,041-951-1445,2019-05-23,4580000,충청남도 서천군,
한산시장,5일장,충청남도 서천군 한산면 충절로 1173번길 22,충청남도 서천군 한산면 지현리 97-1,"5일(1일, 6일)",36.084929,126.8050324,16,"수산물, 농산물, 의류, 이불, 철물, 지물포, 그릇, 음식",,,Y,Y,1926,,2019-05-23,4580000,충청남도 서천군,
판교시장,5일장,충청남도 서천군 판교면 종판로 887번길 26-8,충청남도 서천군 판교면 현암리 147-11,"5일(5일, 10일)",36.1553617,126.6895514,18,"수산물, 농산물, 공산품 등",,,Y,N,1931,,2019-05-23,4580000,충청남도 서천군,
비인시장,5일장,충청남도 서천군 비인면 비인로 149번길 12,충청남도 서천군 비인면 비인로 149번길 12,"5일(4일, 9일)",36.1390441,126.6039338,35,"수산물, 농산물, 건어물, 공산품 등",,,N,N,1926,,2019-05-23,4580000,충청남도 서천군,
중부시장,상설장,서울특별시 중구 을지로36길 35,서울특별시 중구 오장동 139-11,상설시장,37.5650619671,127.0019060842,,,,,,Y,,02-774-1531,2019-02-26,3010000,서울특별시 중구,
평화시장,상설장,서울특별시 중구 청계천로 274,서울특별시 중구 을지로6가 17-48,상설시장,37.5694261321,127.0080458655,,,,,,Y,,02-752-1682,2019-02-26,3010000,서울특별시 중구,
서울특별시중앙시장,상설장,서울특별시 중구 퇴계로85길 22,서울특별시 중구 황학동 409,상설시장,37.5667938401,127.0197902309,,,,,,N,,02-2269-1969,2019-02-26,3010000,서울특별시 중구,
남대문시장,상설장,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 49,상설시장,37.5591853698,126.9776539359,,,,,,Y,,02-2265-9612,2019-02-26,3010000,서울특별시 중구,
동화상가,상설장,서울특별시 중구 장충단로13길 34,서울특별시 중구 을지로6가 17-415,상설시장,37.5686044959,127.0069138444,,,,,,Y,,02-2238-6813,2019-02-26,3010000,서울특별시 중구,
통일상가,상설장,서울특별시 중구 청계천로 260-14,서울특별시 중구 을지로6가 17-18,상설시장,37.5689072639,127.0063162096,,,,,,N,,02-779-2951,2019-02-26,3010000,서울특별시 중구,
대림상가,상설장,서울특별시 중구 을지로 157,서울특별시 중구 을지로4가 9-6,상설시장,37.5671449975,126.9954497196,,,,,,Y,,02-753-2805,2019-02-26,3010000,서울특별시 중구,
방산종합시장,상설장,서울특별시 중구 동호로37길 20,서울특별시 중구 주교동 19-1,상설시장,37.5687236270,127.0008059373,,,,,,Y,,02-2236-0270,2019-02-26,3010000,서울특별시 중구,
남평화시장,상설장,서울특별시 중구 장충단로 282-10,서울특별시 중구 신당동 772,상설시장,37.5691700264,127.0108349410,,,,,,Y,,02-2235-5881,2019-02-26,3010000,서울특별시 중구,
광희패션몰,상설장,서울특별시 중구 마장로1길 21,서울특별시 중구 신당동 777,상설시장,37.5686725725,127.0119169975,,,,,,Y,,02-2252-6744,2019-02-26,3010000,서울특별시 중구,
벨포스트(에리어어6),상설장,서울특별시 중구 마장로 19,서울특별시 중구 신당동 776,상설시장,37.5681427811,127.0119757732,,,,,,Y,,02-2275-3478,2019-02-26,3010000,서울특별시 중구,
숭례문수입상가,상설장,서울특별시 중구 소월로 3,서울특별시 중구 남창동 51-1,상설시장,37.5593724932,126.9762006579,,,,,,Y,,02-2279-2193,2019-02-26,3010000,서울특별시 중구,
제일평화시장,상설장,서울특별시 중구 마장로 13,서울특별시 중구 신당동 775,상설시장,37.5685140483,127.0114008116,,,,,,Y,,02-2268-6691,2019-02-26,3010000,서울특별시 중구,
청평화시장,상설장,서울특별시 중구 청계천로 334,서울특별시 중구 신당1동 217-91,상설시장,37.5694651051,127.0149371547,,,,,,N,,02-2232-9559,2019-02-26,3010000,서울특별시 중구,
삼익패션타운,상설장,서울특별시 중구 남대문시장8길 7,서울특별시 중구 남창동 5,상설시장,37.5604361931,126.9789574063,,,,,,Y,,02-2232-9559,2019-02-26,3010000,서울특별시 중구,
신중부시장,상설장,서울특별시 중구 을지로30길 29,서울특별시 중구 오장동 127-1,상설시장,37.5655341029,126.9994068916,,,,,,Y,,02-2267-5617,2019-02-26,3010000,서울특별시 중구,
자유상가,상설장,서울특별시 중구 남대문로 36,서울특별시 중구 회현동1가 202-1,상설시장,37.5609589129,126.9797676402,,,,,,N,,02-2273-0006,2019-02-26,3010000,서울특별시 중구,
소공지하쇼핑센터,상설장,서울특별시 중구 소공로(지하) 102,서울특별시 중구 소공동 87,상설시장,37.5640439543,126.9799388492,,,,,,N,,02-2252-4415,2019-02-26,3010000,서울특별시 중구,
을지지하쇼핑센터,상설장,서울특별시 중구 을지로(지하) 88,서울특별시 중구 을지로2가 161,상설시장,37.5661532596,126.9868700117,,,,,,N,,02-2231-4678,2019-02-26,3010000,서울특별시 중구,
시청광장지하쇼핑센터,상설장,서울특별시 중구 을지로(지하) 12,서울특별시 중구 을지로2가 12,상설시장,37.5656294779,126.9786299620,,,,,,N,,02-2238-9889,2019-02-26,3010000,서울특별시 중구,
